extension_id,label,see_categories,manifest_version,permissions_count,has_host_permissions,host_permissions_count,has_content_scripts,has_holistic_match_pattern,match_pattern_scope,has_service_worker,has_background_page,sensitive_permissions_count,has_web_accessible_resources,has_externally_connectable,has_csp_declaration,has_update_url,content_script_count,has_file_match_pattern,has_all_frames,content_script_run_at,has_dnr_rules_file,has_redirect_rules,dnr_rule_count,has_optional_host_permissions,optional_permissions_count,has_cookies_permission,has_history_permission,has_tabs_permission,has_bookmarks_permission,has_topSites_permission,has_browsingData_permission,has_downloads_permission,has_geolocation_permission,has_webRequest_permission,has_webRequestBlocking_permission,has_debugger_permission,has_management_permission,has_activeTab_permission,has_clipboardRead_permission,has_clipboardWrite_permission,has_contentSettings_permission,has_privacy_permission,has_proxy_permission,has_nativeMessaging_permission,has_webNavigation_permission,has_declarativeNetRequest_permission,has_offscreen_permission,has_fileBrowserHandler_permission,js_file_count,total_js_size_bytes,fetch_api_count,xhr_api_count,http_api_total_count,has_external_url_in_js,external_domain_count,has_runtime_sendMessage,has_onMessage_listener,has_eval_or_function,has_websocket,has_sendBeacon,has_cookies_getAll,has_cookies_get,has_document_cookie,has_formdata,has_blob,has_arraybuffer,has_setInterval,has_setTimeout,has_json_stringify,has_btoa,has_downloads_onCreated,has_downloads_cancel,has_downloads_download,has_tabs_create,has_declarativeNetRequest_js,outbound_request_count,unauthorized_domain_count,sends_user_data,has_periodic_sync,is_sw_initiated,is_cs_initiated,see_behavior_detected,cookies_stolen,redirect_detected,download_hijacked
Scholarscope__mokcaeplgcdllmhdmfhcbjcgmaibpdgk_v4.3.7,0,UProf,3,3,True,3,True,False,2,True,False,1,True,False,False,True,3,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,1083531,25,0,33,True,20,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Schoology Plus__fbfppoaockpecjpbdmldojdehdpepfef_v10.1.0,0,"UProf,CE",3,9,True,2,True,False,2,True,False,3,True,False,False,True,1,False,False,1,True,False,2,True,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,14,3731550,8,7,181,True,39,True,True,True,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,0,4,False,False,False,True,True,False,True,False
SciSpace_ Do hours of research in minutes__cipccbpjpemcnijhjcdjmkjhmhniiick_v1.5.4,0,"UReq,UProf,LF,CE",3,7,True,3,True,True,3,True,False,3,True,False,False,True,3,True,False,1,False,False,0,False,0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14,6042332,148,5,275,True,26,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,False,7,24,False,False,True,True,True,False,False,False
Scite__homifejhmckachdikhkgomachelakohh_v1.39.2,0,"UReq,UProf,LF",3,2,True,1,True,True,3,True,False,0,True,True,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1577781,36,4,184,True,10,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,0,29,False,False,False,True,True,False,True,False
Scratch Addons__fbeffbjdlemaoicjdapfpikkikjoneco_v1.45.2,0,"UProf,CE",3,6,True,3,True,False,2,True,False,2,True,False,False,True,2,False,True,1,False,False,0,False,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,360,2490562,62,30,228,True,40,True,True,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,False,True,True,0,4,False,False,False,True,True,False,True,False
Screenity - Screen Recorder & Annotation Tool__kbbdabhdfibnancpjfhlkhafgdilcnji_v4.4.8,0,"UReq,UProf,LF,UDown",3,9,True,1,True,True,3,True,False,5,True,True,True,True,1,False,False,3,False,False,0,False,4,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,58,7719721,62,28,245,True,32,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,0,0,False,False,False,True,False,False,False,False
Screenshot & Screen Video Recorder__lhannfkhjdhmibllojbbdjdbpegidojj_v1.5.2,0,"UReq,UProf,LF,CE,UDown",3,5,True,1,True,True,3,True,False,3,True,False,True,True,3,False,True,2,False,False,0,False,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,23,4864474,11,36,135,True,14,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,0,0,False,False,False,True,False,False,False,False
Screenshot reader™__enfolipbjmnmleonhhebhalojdpcpdoo_v2.0.14,0,"UReq,UProf,LF",3,2,True,1,True,True,3,True,False,2,True,True,False,True,2,True,True,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,11,11048041,31,16,83,True,10,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,0,0,False,False,False,True,True,False,True,False
Screenshot Tool - Screen Capture & Editor__edlifbnjlicfpckhgjhflgkeeibhhcii_v1.0.10,0,"UReq,UProf",3,3,True,1,True,True,3,True,False,0,True,False,False,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,1339205,0,13,54,True,6,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False
"Scribe_ AI Documentation, SOPs & Screenshots__okfkdaglfjjjfefdcppliegebpoegaii_v2.102.0",0,"UReq,UProf,LF,CE",3,7,True,1,True,True,3,True,False,3,True,True,True,True,9,False,True,3,False,False,0,False,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,125,4335104,30,22,188,True,53,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,0,0,False,False,False,False,False,False,False,False
Seamless.AI__dbepenphjfofmnjmlacfcdehikakmaap_v13.55.30,0,"UReq,UProf,CE",3,5,True,1,True,True,3,True,False,1,True,True,True,True,1,False,False,3,False,False,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,5164560,2,12,42,True,10,True,True,True,True,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,False,0,36,False,False,False,True,True,False,False,False
Search by Image__cnojnbdhbhnkbcieeekonklommdnndci_v8.5.2,0,"UReq,UProf,LF,CE,HH",3,10,True,1,True,True,3,True,False,5,True,False,True,True,1,True,True,1,False,False,0,False,1,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,63,1414207,13,6,73,True,60,False,False,True,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,True,0,0,False,False,False,True,True,False,True,False
SecuKit NX__hghadmnjlclmajeenogjjjefdecofpag_v1.0.2.3,0,UReq,3,2,True,1,True,True,3,True,False,1,True,False,False,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3,19555,0,0,9,False,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Selectext_ Copy Text From Videos__gkkdmjjodidppndkbkhhknakbeflbomf_v3.1.21,0,"UReq,UProf",3,4,True,1,True,True,3,True,False,2,True,False,False,True,2,False,True,2,False,False,0,False,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21,382525,4,2,28,True,9,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,0,0,False,False,False,True,True,False,True,False
Send from Gmail (by Google)__pgphcomnlaojlmmcjmiddhdapjpbgeoc_v1.17,0,"UReq,UProf",3,3,True,3,True,True,3,True,False,1,False,False,False,True,1,False,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,7129,0,0,2,True,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
SEOquake__akdgnmcogleenhbclghghlkkdndkjdjc_v3.13.5,0,"UReq,UProf",3,4,True,1,True,True,3,True,False,1,True,False,False,True,3,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,3426850,1,3,69,True,23,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,6,7,False,False,True,True,True,False,False,False
Shopify Spy & Dropshipping - Koala Inspector__hjbfbllnfhppnhjdhhbmjabikmkfekgf_v4.00,0,"UReq,UProf,HH",3,10,True,2,True,True,3,True,False,3,True,False,False,True,2,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,6,9647521,82,32,298,True,40,False,False,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,3,0,True,False,True,True,True,False,True,False
Showdex__dabpnahpcemkfbgfbmegmncjllieilai_v1.3.0,0,"UProf,CE",3,0,True,3,True,False,2,True,False,0,True,True,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,4642026,3,3,33,True,18,True,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
"Sider_ Chat with all AI_ GPT-5, Claude, DeepSeek, Gemini, Grok__difoiogjjojoaoomphldepapgpbgkhkb_v5.26.0",0,"UReq,UProf,LF,CE,HH",3,11,True,2,True,True,3,True,False,5,True,False,True,True,8,False,True,3,False,False,0,False,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,35,65847106,819,81,1778,True,174,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,False,False,True,True,0,0,False,False,False,False,False,False,False,False
SignalHire - find email or phone number__aeidadjdhppdffggfgjpanbafaedankd_v5.9.8,0,"LF,CE",3,5,True,1,True,False,2,True,False,2,True,False,False,True,3,False,True,1,False,False,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,3228352,10,14,123,True,32,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,0,0,False,False,False,True,True,False,True,False
SimplyCodes_ Verified Coupon Codes by Real Shoppers__gfkpklgmocbcbdabfellcnikamdaeajd_v2.8.2,0,"UReq,LF",3,2,True,1,True,True,3,True,False,0,True,False,True,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3427503,9,19,76,True,25,False,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,12,0,False,False,True,True,False,False,False,False
SingleFile__mpiodijhokgodhhofbcjdecpffjipkle_v1.22.98,0,"UReq,UProf,LF,CE,HH,UDown",3,9,True,1,True,True,3,True,False,8,True,False,False,True,3,False,True,1,False,False,0,False,4,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,84,3389401,120,14,209,True,657,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,0,0,False,False,False,True,True,False,True,False
SkrivaText__nbllaikcjebbpdemmekhnciekkjodlla_v1.2.11,0,"UProf,LF",3,2,True,3,True,False,2,True,False,0,True,False,True,True,2,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,3123234,6,0,34,True,18,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Slido__dhhclfjehmpacimcdknijodpjpmppkii_v84.0.1,0,UProf,3,2,True,4,True,False,2,True,False,0,True,True,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,2480425,4,11,52,True,21,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
"SlitherPlus - Zoom, Skin Creator, Mod,  Bots__cpbghpalffgmgocmnigfhalghmaemffo_v7.1",0,"UProf,HH",3,2,True,2,True,False,2,True,False,2,True,True,True,True,1,False,False,1,True,True,1,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,747254,11,2,23,True,6,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False
Smarty__edjkecefjhobekadlkdkopkggdefpgfp_v8.9.11.1,0,"UReq,UProf,CE",3,7,True,1,True,True,3,True,False,3,True,False,False,True,3,False,True,3,False,False,0,False,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,86,1765119,82,2,196,True,41,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,4,0,False,False,True,True,True,False,True,False
SmoothScroll__nbokbjkabcmbfdlbddjidfmibcpneigj_v1.7.7,0,"UReq,UProf",3,2,True,2,True,True,3,True,False,0,True,False,False,True,2,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,54137,0,1,5,True,6,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0,20,False,False,False,True,True,False,True,False
SN Utils - Tools for ServiceNow__jgaodbdddndbaijmcljdbglhpdhnjobg_v10.0.8.0,0,"UProf,LF,CE",3,6,True,1,True,False,2,True,False,2,True,True,True,True,2,False,True,3,False,False,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,76,19121710,126,128,685,True,62,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Solflare Wallet__bhhhlbepdkbapadjdnnojkbgioiodbic_v2.27.4,0,"UReq,UProf,LF,CE",3,8,True,2,True,True,3,True,False,4,True,False,False,True,1,False,True,1,False,False,0,False,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,229,21296929,41,24,242,True,109,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Sound Booster - increase volume up__nmigaijibiabddkkmjhlehchpmgbokfj_v1.0.11,0,"UReq,UProf",3,5,True,1,True,True,3,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9,193962,0,4,22,True,3,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False
"Speed Dial [FVD] - New Tab Page, 3D, Sync...__llaficoajjainaijghjlofdfmbjpebpa_v81.8.32",0,"UProf,LF",3,9,True,2,True,False,2,True,False,4,True,True,True,True,2,False,True,3,False,False,0,False,0,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,132,2140303,18,25,115,True,95,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False
SponsorBlock for YouTube - Skip Sponsorships__mnjggcdmjocbbbhaepdhchncahnbgone_v6.1.5,0,UProf,3,3,True,2,True,False,2,True,False,0,True,False,False,True,2,False,True,1,False,False,0,True,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,1109602,25,0,96,True,16,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Spotify Ad Blocker - Blockify__nfmlkliedggdodlbgghmmchhgckjoaml_v1.9.2,0,"UReq,UProf,HH",3,9,True,1,True,True,3,True,False,4,True,False,False,True,7,False,True,3,True,True,9,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,36,521462,25,11,94,True,33,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,3,23,False,False,True,True,True,False,False,False
Startpage — Private Search Engine__fgmjlmbojbkmdpofahffgcpkhkngfpef_v3.0.8,0,,3,2,True,1,True,False,2,True,False,0,False,False,False,True,1,False,False,2,True,False,1,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,15816,0,0,0,True,2,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,0,2,False,False,False,True,True,False,False,False
"StayFree - Website Blocker, Web Usage Stats, Shorts Blocker__elfaihghhjjoknimpccccmkioofjjfkf_v2.7.3",0,"UReq,UProf",3,9,True,1,True,True,3,True,False,4,True,False,False,True,6,False,True,3,False,False,0,False,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,107,21429622,69,125,586,True,54,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,0,4,False,False,False,True,True,False,True,False
Steam Inventory Helper__cmeakgjggjdlcpncigglobpjbkabhmjl_v2.10.2,0,"UProf,CE,HH",3,11,True,1,True,False,2,True,False,5,True,True,True,True,52,False,False,2,True,False,0,False,0,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,234,24281232,31,59,619,True,126,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,False,False,True,True,5,0,False,False,True,True,True,False,True,False
SteamDB__kdbmhfkmnlmbkgbabkdealhhbfhlmmon_v4.34,0,"UProf,CE",3,1,True,3,True,False,2,True,False,0,True,False,False,True,33,False,True,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,203384,18,0,58,True,18,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Substital_ Add subtitles to videos and movies__kkkbiiikppgjdiebcabomlbidfodipjg_v2.10.5,0,"UReq,UProf,LF",3,4,True,1,True,True,3,True,False,2,True,False,True,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,17,3276445,20,3,100,True,30,True,True,True,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,5,0,False,False,True,True,False,False,False,False
Super Video Speed Controller__chnccghejnflbccphgkncbmllhfljdfa_v1.3.2.3,0,"UReq,UProf,HH",3,4,True,1,True,True,3,True,False,1,True,False,False,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6,637376,4,0,14,True,7,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,0,0,False,False,False,True,False,False,False,False
Superpower Chat__amhmeenmapldpjdedekalnfifgnpfnkc_v8.1.16,0,"UProf,LF",3,3,True,7,True,False,2,True,False,2,True,False,False,True,3,False,False,2,False,False,0,False,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,16,3272777,232,2,315,True,114,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Sweezy Cursors ★ Custom Cursor for Chrome™__gdcfjidbchfpojnfifkgghbamkdmbdaf_v4.0.5,0,"UReq,UProf",3,2,True,1,True,True,3,True,False,0,False,True,True,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1124447,10,17,57,True,13,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,0,0,False,False,False,True,True,False,True,False
Sweezy Custom Progress Bar for Youtube™__bnjlijllccbbjdeiflmakhkijbdddflj_v3.0.1,0,UProf,3,2,True,1,True,False,2,True,False,0,True,False,True,True,1,False,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2050845,16,41,113,True,14,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
"SwiftRead - read faster, learn more__ipikiaejjblmdopojhpejjmbedhlibno_v6.7.2+09301c2de",0,"UReq,UProf,LF,CE",3,4,True,1,True,True,3,True,False,1,True,False,True,True,4,False,True,3,False,False,0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,73,7706322,51,44,327,True,88,True,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,0,0,False,False,False,False,False,False,False,False
SyncShare__lngijbnmdkejbgnkakeiapeppbpaapib_v2.11.0,0,"UReq,UProf",3,2,True,1,True,True,3,True,False,0,True,False,True,True,3,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,673425,6,12,59,True,13,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
